Review text,Amazon Rating,Date of Review
\n\n  Very good quality... Original product\n\n,5.0 out of 5 stars,Reviewed in India on 5 February 2019
\n\n  Nice quality\n\n,5.0 out of 5 stars,Reviewed in India on 2 February 2021
"\n\n  i used to use mamypoko pants for my son and it never used to leak, but i thought of trying huggies and it was the worst experience, it leaks with in 4hours of usage, poor quality.\n\n",1.0 out of 5 stars,Reviewed in India on 28 November 2018
\n\n  Good absorbency and soft for baby skin.... Effective in maintaining baby's hygiene\n\n,5.0 out of 5 stars,Reviewed in India on 12 December 2019
\n\n  Very nice product. Got on time\n\n,5.0 out of 5 stars,Reviewed in India on 15 April 2021
"\n\n  product is not upto the mark when compared with the same bought from shops, leaks very quick\n\n",3.0 out of 5 stars,Reviewed in India on 5 November 2019
\n\n  Absorbency is very bad .. the pant leaks every night ... Very.  Bad product i have seen ever\n\n,1.0 out of 5 stars,Reviewed in India on 6 November 2019
"\n\n  Usually it was good but this pack is worst , all diaper is local quality\n\n",1.0 out of 5 stars,Reviewed in India on 25 September 2020
\n\n  Go for it\n\n,4.0 out of 5 stars,Reviewed in India on 15 April 2021
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 6 April 2021
\n\n  Awesome product\n\n,5.0 out of 5 stars,Reviewed in India on 25 February 2021
\n\n  Worst product ever.  My daughter got full rashes.  Dont ever by this product.\n\n,1.0 out of 5 stars,Reviewed in India on 13 February 2021
\n\n  Was not sufficient. Fell short even for a month while the pack of 56 lasts for a month\n\n,1.0 out of 5 stars,Reviewed in India on 10 December 2020
\n\n  Diapers becomes heavy within 2 hrsAbsorbency upto 2 timesLeakes if not changed within 4 hrs\n\n,1.0 out of 5 stars,Reviewed in India on 10 August 2020
\n\n  My favorite\n\n,4.0 out of 5 stars,Reviewed in India on 3 November 2019
\n\n  I m always buy Huggies and it's good. But this time it's very bad experience. It's seems this one packed is duplicate\n\n,1.0 out of 5 stars,Reviewed in India on 28 December 2019
\n\n  Superb\n\n,5.0 out of 5 stars,Reviewed in India on 25 January 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 5 October 2019
\n\n  Material is soft and absorbent\n\n,5.0 out of 5 stars,Reviewed in India on 21 October 2018
\n\n  Not for use of more than 8 hours\n\n,4.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  First a fall we got a use pamper .but from pamper some white white comes out after using Huggies we r fully satisfied\n\n,5.0 out of 5 stars,Reviewed in India on 17 April 2019
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 12 September 2019
\n\n  The product delivered of low quality and the description make no sense.\n\n,1.0 out of 5 stars,Reviewed in India on 27 September 2020
\n\n  Very comfortable and easy to use\n\n,5.0 out of 5 stars,Reviewed in India on 10 March 2019
\n\n  Good softness\n\n,5.0 out of 5 stars,Reviewed in India on 18 October 2020
\n\n  We have received products on time but after using found that it's a duplicate products which quality is very poor. So my personal suggestions dont buy it.\n\n,1.0 out of 5 stars,Reviewed in India on 3 August 2019
\n\n  Very very cheaper product. Dnt buy this item all days leaking in the bed\n\n,1.0 out of 5 stars,Reviewed in India on 14 July 2019
\n\n  Super \U0001f91c\n\n,5.0 out of 5 stars,Reviewed in India on 27 April 2021
\n\n  I only recived single packet of huggies I had ordered for 46*2 pkts were is the other one.\n\n,1.0 out of 5 stars,Reviewed in India on 6 July 2020
\n\n  Crystals where broken... highly disappointed\n\n,1.0 out of 5 stars,Reviewed in India on 26 April 2021
\n\n  Right choice for money .. (in average price)\n\n,5.0 out of 5 stars,Reviewed in India on 10 March 2021
\n\n  Cover got spoiled  and delivery with a wrapping with attached covers\n\n,1.0 out of 5 stars,Reviewed in India on 3 May 2021
\n\n  Perfect Product as discribed\n\n,5.0 out of 5 stars,Reviewed in India on 7 October 2018
\n\n  The pad is soft and has very good absorbency..\n\n,4.0 out of 5 stars,Reviewed in India on 27 June 2020
\n\n  Average\n\n,3.0 out of 5 stars,Reviewed in India on 27 June 2020
\n\n  Great\n\n,5.0 out of 5 stars,Reviewed in India on 23 November 2019
"\n\n  Very bad, not even last for 6 hours, always feels wet surface. Parents please don't buy\n\n",1.0 out of 5 stars,Reviewed in India on 21 November 2020
"\n\n  Great combo, well designed by amazon india\n\n",4.0 out of 5 stars,Reviewed in India on 5 July 2018
\n\n  I have booked 92 pice and delever 46 one paket only\n\n,1.0 out of 5 stars,Reviewed in India on 23 October 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 17 December 2020
\n\n  Nice one\n\n,5.0 out of 5 stars,Reviewed in India on 15 February 2020
\n\n  Very useful and better than others\n\n,5.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  Very gud product...better than pampers...lasts longer....and no rashes...Have been using this product for my son for 1 and 1/2 years..\n\n,5.0 out of 5 stars,Reviewed in India on 22 April 2014
\n\n  Timely delivery of the product\n\n,5.0 out of 5 stars,Reviewed in India on 1 September 2020
\n\n  Best product\n\n,5.0 out of 5 stars,Reviewed in India on 10 October 2019
"\n\n  Good one, comes in use for entire month.\n\n",5.0 out of 5 stars,Reviewed in India on 14 December 2018
\n\n  It's leakproof and at the same time comfortable and reasonable also..\n\n,5.0 out of 5 stars,Reviewed in India on 9 June 2019
\n\n  Its very soft product and baby skin friendly. Baby is very comfortable . So like it.\n\n,5.0 out of 5 stars,Reviewed in India on 9 August 2020
\n\n  Everything is nice but the size is not suitable as per they mentioned.. My baby now only 6.5 kg but m using L size..\n\n,4.0 out of 5 stars,Reviewed in India on 21 April 2020
\n\n  Good quality\n\n,5.0 out of 5 stars,Reviewed in India on 15 August 2019
"\n\n  This is not good at all. No absorbing capacity. After 3-4 urine discharge it  starts leaking. Absorbency very bad, no leak proof. Yes softness\n\n",1.0 out of 5 stars,Reviewed in India on 1 August 2019
\n\n  After 2 pee started to leak...\n\n,3.0 out of 5 stars,Reviewed in India on 20 December 2019
\n\n  It's a good product. We have used both pampers and mamy Poko pants but my baby got rashes.. Huggies suits her best..\n\n,5.0 out of 5 stars,Reviewed in India on 7 April 2019
\n\n  Nice product.\n\n,3.0 out of 5 stars,Reviewed in India on 7 April 2021
\n\n  I like Huggies daiper. Because my baby is completely comfortable in this daiper.\n\n,5.0 out of 5 stars,Reviewed in India on 26 September 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Good\U0001f44d\U0001f44d\U0001f44d\n\n,4.0 out of 5 stars,Reviewed in India on 12 September 2020
\n\n  very good product\n\n,5.0 out of 5 stars,Reviewed in India on 13 June 2019
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 9 July 2019
\n\n  Nice one\n\n,5.0 out of 5 stars,Reviewed in India on 28 August 2019
"\n\n  Good product,  I am using buggies from last year  for my children\n\n",5.0 out of 5 stars,Reviewed in India on 23 October 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 9 July 2019
\n\n  Great product\n\n,4.0 out of 5 stars,Reviewed in India on 23 January 2020
\n\n  Nice podaykart dear sir\n\n,5.0 out of 5 stars,Reviewed in India on 30 January 2020
\n\n  Worst product.. don't buy.. after using this my baby had very worst rashes.\n\n,1.0 out of 5 stars,Reviewed in India on 4 February 2021
\n\n  Easy to use for babys daiper is very soft .\n\n,5.0 out of 5 stars,Reviewed in India on 30 December 2019
\n\n  Please change d lasting\n\n,5.0 out of 5 stars,Reviewed in India on 30 June 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  It's a good product very soft and leak proof also very 18tg easy to dispose\n\n,5.0 out of 5 stars,Reviewed in India on 5 October 2020
"\n\n  Good diaper. Has it's own distinctive perfume, probably to mask the pee smell. Might not work for everybody.\n\n",4.0 out of 5 stars,Reviewed in India on 30 October 2015
\n\n  This is worst product. My baby got red rashes after using this. Bad service of huggies and Amazon.\n\n,1.0 out of 5 stars,Reviewed in India on 18 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 13 January 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 15 February 2021
\n\n  Timely delivery. Thanks for the same. Quality no doubts.. It's great as usual.\n\n,5.0 out of 5 stars,Reviewed in India on 13 July 2020
\n\n  Good product but price high\n\n,5.0 out of 5 stars,Reviewed in India on 27 September 2019
\n\n  Good for baby and I highly recommend this product\n\n,5.0 out of 5 stars,Reviewed in India on 17 March 2021
\n\n  Always we used this item. Good and easy to handle\n\n,3.0 out of 5 stars,Reviewed in India on 10 November 2020
\n\n  Not proper standard Large size so bad quality of products\n\n,1.0 out of 5 stars,Reviewed in India on 22 March 2021
\n\n  I hate this productWas\n\n,1.0 out of 5 stars,Reviewed in India on 20 November 2019
"\n\n  Very good for babies in all ways. Soft,leak proof absorbs good. Especially while using for outdoors and night times.\n\n",5.0 out of 5 stars,Reviewed in India on 27 May 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 28 June 2020
\n\n  Huggies  Wonder Pants Large Size Diapers (38 Count)  is an excellent  product.....as per details shown on the site...100% satisfactory !!!\n\n,5.0 out of 5 stars,Reviewed in India on 20 February 2014
"\n\n  Quality is very bad. Leaks within only 20 min. I received 2 pack of 46 pants each. One of them is seal pack, Please return it.\n\n",1.0 out of 5 stars,Reviewed in India on 25 January 2020
"\n\n  my bady weight is 10kg, i brough large size, but is not suitable,  and  its work only 6 to 7 hrs,( its small for my baby)\n\n",1.0 out of 5 stars,Reviewed in India on 16 April 2019
\n\n  Complete order not delivered. Only one pack delivered. Refund the money for the 2nd one\n\n,2.0 out of 5 stars,Reviewed in India on 3 July 2020
\n\n  Not good diapers.... Less absorbing than pamper and mamyAlso rashing the baby's skin...Will not going for huggies in future....\n\n,1.0 out of 5 stars,Reviewed in India on 16 August 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 4 July 2019
"\n\n  What is the product??. We purchased it to keep our child dry & leak proof, but this time we are very disappointed by the product's performance.\n\n",1.0 out of 5 stars,Reviewed in India on 20 September 2019
\n\n  Not good at all in leak proof.though softness is there but have to change in every two Hour as its absorbency is not so good\n\n,3.0 out of 5 stars,Reviewed in India on 27 July 2019
\n\n  Nice diapers for baby\n\n,5.0 out of 5 stars,Reviewed in India on 31 August 2020
\n\n  Absorption only of two times.\n\n,2.0 out of 5 stars,Reviewed in India on 6 October 2020
\n\n  Absorbency\n\n,1.0 out of 5 stars,Reviewed in India on 18 October 2019
"\n\n  Fits well, comfortable, soft, no leaks\n\n",4.0 out of 5 stars,Reviewed in India on 1 March 2020
"\n\n  Total 360 degree FAKE PRODUCT. There is no usual huggies design or logo.To top it off, NO RETURNS.\n\n",1.0 out of 5 stars,Reviewed in India on 29 August 2019
\n\n  Nice Quality in Gud Price.... KN\n\n,5.0 out of 5 stars,Reviewed in India on 5 September 2020
\n\n  Very poor quality\n\n,1.0 out of 5 stars,Reviewed in India on 27 December 2020
\n\n  Good Product\n\n,5.0 out of 5 stars,Reviewed in India on 10 March 2020
\n\n  Very comfortable Diaper\n\n,5.0 out of 5 stars,Reviewed in India on 7 August 2020
\n\n  Best\n\n,5.0 out of 5 stars,Reviewed in India on 6 September 2019
"\n\n  Very soft, comfortable. My baby is happy after wearing it.\n\n",5.0 out of 5 stars,Reviewed in India on 24 September 2020
"\n\n  Huggies wonder pants are good product, Recently we started using huggies pants instead of other product for my baby. Huggies pants kept my baby dry for long time.\n\n",5.0 out of 5 stars,Reviewed in India on 17 June 2014
"\n\n  Worst product,it show bubble bed,but only paper is there,1 or 2 hours only absorbs..dont buy,dont waste money,i have bought 64 wated money\n\n",1.0 out of 5 stars,Reviewed in India on 9 August 2019
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 30 January 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Small size compared to pampers\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2018
\n\n  Suitable for sensitive skin also !\n\n,5.0 out of 5 stars,Reviewed in India on 16 October 2019
"\n\n  As usual the Wonder pants-""L"" was fine . If the availability of XL is in stock for total protection of 32/40 or 46 pi , it would have been much apprciated . Since total protection not available in desired sizes , I had left with no option but to go with wonder pants .  Kindly up the stock availabilty with equal discounts .\n\n",4.0 out of 5 stars,Reviewed in India on 16 May 2014
\n\n  Not sarisfied\n\n,3.0 out of 5 stars,Reviewed in India on 5 August 2019
\n\n  Too good product\n\n,4.0 out of 5 stars,Reviewed in India on 9 December 2018
\n\n  Worst product. I will give 0 star.. very bad smell and poor quality it absorb 1or2 pee\n\n,1.0 out of 5 stars,Reviewed in India on 20 August 2020
\n\n  Product is soft but absorption is not excepted\n\n,4.0 out of 5 stars,Reviewed in India on 27 April 2021
\n\n  some diapers have leakage. ..\n\n,3.0 out of 5 stars,Reviewed in India on 17 July 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 2 August 2019
\n\n  Product quality is very bad.While changing diaper its upper part gets torn so i will recommend all not to buy this product from amazon...\n\n,1.0 out of 5 stars,Reviewed in India on 9 August 2019
\n\n  Poor qualityDon't buy\n\n,1.0 out of 5 stars,Reviewed in India on 17 August 2020
\n\n  Received non-reliable and fake product\n\n,1.0 out of 5 stars,Reviewed in India on 26 April 2021
\n\n  These are very comfortable nd long lasting....NYC fragrance to\n\n,5.0 out of 5 stars,Reviewed in India on 23 August 2018
"\n\n  Haggis brand is best in the category, thanks Amazon for best quality of products in the good price for baby\n\n",5.0 out of 5 stars,Reviewed in India on 14 January 2020
\n\n  Absorbtion quality is very poor. Not like a regular huggies\n\n,3.0 out of 5 stars,Reviewed in India on 2 January 2021
\n\n  Bad item\n\n,1.0 out of 5 stars,Reviewed in India on 28 June 2020
"\n\n  Its a must buy, its nice, excellent quality and most importantly afordable. You save a lot of money.\n\n",5.0 out of 5 stars,Reviewed in India on 12 September 2018
\n\n  Diaper is good but packing is worst. It just wrapped with cello tape.\n\n,2.0 out of 5 stars,Reviewed in India on 18 August 2020
"\n\n  Not look's like original product , leaking frequently,not just one peice all the pieces defective one ,total waste very poor quality\n\n",1.0 out of 5 stars,Reviewed in India on 8 September 2019
\n\n  Disappointed..after 7 hours it loses its absorbency capacity..\n\n,2.0 out of 5 stars,Reviewed in India on 8 October 2020
\n\n  Duplicate\n\n,1.0 out of 5 stars,Reviewed in India on 15 February 2020
\n\n  This is the good product for children\n\n,4.0 out of 5 stars,Reviewed in India on 11 March 2021
\n\n  Doesn\u2019t help at all. It was like there was no diaper on. Could barely hold for an hour\n\n,1.0 out of 5 stars,Reviewed in India on 21 August 2019
